post_id,author_id,created_at,text,conversation_id,parent_post_id,in_reply_to_user_id,lang,query_group,is_reply,is_quote,is_repost,like_count,reply_count,repost_count,official_content_type,content_type,is_pfas_related
1329596775158538240,@lululemon,2020-11-20T01:25:48.000Z,Can confirm: This is why we made it.,1329596775158538240,,,en,官方回应帖,FALSE,FALSE,FALSE,471,6,49,brand_story,official_post,0
1329606813185138688,@lululemon,2020-11-20T02:05:41.000Z,Just peek over at our virtual shelves—stocked with all the latest: http://spr.ly/6019HGnkF.,1329606813185138688,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
1818338109773562068,@lululemon,2024-07-30T17:29:23.000Z,It’s Summer time in Paris.,1818338109773562068,,,en,F-抵制声浪,FALSE,TRUE,FALSE,78,72,21,community_engagement,official_post,0
1819126454229389633,@lululemon,2024-08-01T21:41:59.000Z,"Records are for breaking. Congrats to our Ambassador Summer McIntosh on setting a new Olympic record on her way to 200m Butterfly gold. Add that to her medals in the 400m IM and the 400m Freestyle, and we’re calling it... a Summer special. #TeamCanada",1819126454229389633,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
1819126454229389633,@lululemon,2024-08-01T21:41:59.000Z,"Records are for breaking. Congrats to our Ambassador Summer McIntosh on setting a new Olympic record on her way to 200m Butterfly gold. Add that to her medals in the 400m IM and the 400m Freestyle, and we’re calling it... a Summer special. #TeamCanada",1819126454229389633,,,en,A-整体讨论,FALSE,FALSE,FALSE,195,293,42,product_promotion,official_post,0
1822097002550714577,@lululemon,2024-08-10T02:25:52.000Z,"We understand you received a bra instead of a pair of shorts. We're here to support you. When you have moment, please message us with your full name, email, and order ID.",1822097002550714577,,,en,官方回应帖,FALSE,FALSE,FALSE,0,3,0,customer_service,official_post,0
1860665262887846305,@lululemon,2024-11-24T12:42:22.000Z,"While we don't know what the future holds when it comes to restocks, we'll be sure to pass along your feedback to our Design team. Be sure to sign up for product notification emails, so you're in the know when items make a reappearance.",1860665262887846305,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
1868020393014944145,@lululemon,2024-12-14T19:49:02.000Z,"This isn't what we like to hear. Feedback is at the heart of what we do—feel free to send us a PM, so we can continue the conversation there.",1868020393014944145,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
1872304908663185877,@lululemon,2024-12-26T15:34:10.000Z,"We're disappointed to hear that your package didn't land with you when it was supposed to, so we'd love to support you further. Send us a PM with your full name, email address, and order ID, and we'll be happy to assist you.",1872304908663185877,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
1872856871729586421,@lululemon,2024-12-28T04:07:28.000Z,Our Design team likes to keep us guessing—stay tuned on our app or website for all the latest arrivals dropping weekly.,1872856871729586421,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,1,product_promotion,official_post,0
1875687692962263435,@lululemon,2025-01-04T23:36:09.000Z,"Hearing this isn't sitting right with us. When you have a moment please send us a private message with your full name, email address, and billing address. We'd be happy to support you.",1875687692962263435,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
1891548961410085238,@lululemon,2025-02-17T18:03:10.000Z,We've spotted your PM and have responded—we're excited to continue the conversation with you there.,1891548961410085238,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
1948027921509359989,@lululemon,2025-07-23T14:30:23.000Z,"We understand that you have a question about your most recent order, and we'd love to guide you in the right direction. Please send us a private message with your order details and we'll look into this for you.",1948027921509359989,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
1948033580090982842,@lululemon,2025-07-23T14:52:52.000Z,We’re not able to discuss guest orders publicly—please send us a private message so we can support you directly.,1948033580090982842,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2000550478112026829,@lululemon,2025-12-15T12:56:17.000Z,"An unexpected order delay isn't the experience we want for you, Olivia. We appreciate your patience and would love to offer more support. Please send us a private message that includes your full name, email address, and order ID, so we can look into this situation.",2000550478112026829,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2003152859286974777,@lululemon,2025-12-22T17:17:13.000Z,Hi there—please get in touch with us over DM and we can assist you further with your order: https://x.com/messages/compose?recipient_id=16252784….,2003152859286974777,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003464999596097832,@lululemon,2025-12-23T13:57:33.000Z,"We hear you. Feel free to send us a private message here, or on Instagram or Facebook, so we can provide support.",2003464999596097832,,@redbear69165388,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003469854544932879,@lululemon,2025-12-23T14:16:50.000Z,"Hi Eric, Thanks for taking the time to connect. I understand your order tracking hasn't been updated, and how this definitely isn't ideal. When you have a moment, can you please confirm your email address? I'll keep an eye out for your response. Cheers, -Lucie",2003469854544932879,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003507379695157349,@lululemon,2025-12-23T16:45:57.000Z,"Thanks for bringing this to our attention. We'd love to look into this further for you, so when you have a moment, please feel free to send us a message here or on Instagram or Facebook, with your full name, email address, and order ID.",2003507379695157349,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003544532391170313,@lululemon,2025-12-23T19:13:35.000Z,"That's not what we like to hear. Please send us a private message, and include all the details (order ID, your full name, email address, and any other relevant details)—we'd love to chat and learn more.",2003544532391170313,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003649168393535884,@lululemon,2025-12-24T02:09:22.000Z,"This isn't the experience we strive for, and we'd love to dig into this further for you. When you have a moment, please send us your full name, Order ID, and email address:",2003649168393535884,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003817287401583078,@lululemon,2025-12-24T13:17:25.000Z,"That's not what we like to hear—Send us a PM with your full name, email address, and phone number, and we'll be happy to look into this for you.",2003817287401583078,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003844282810335259,@lululemon,2025-12-24T15:04:41.000Z,"We understand your experience was less than ideal, and we'd love to learn more. To share your feedback and continue the conversation, please send us a PM.",2003844282810335259,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003866980483493939,@lululemon,2025-12-24T16:34:52.000Z,"This isn't the experience we want you to have. When you have a moment, send us a DM on Instagram or Facebook with your full name, email address, and phone number so that we can get to the bottom of this for you.",2003866980483493939,,@mrsangiecox,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2003889619054571708,@lululemon,2025-12-24T18:04:50.000Z,"We understand that your estimated delivery date changed, and we'd love to look into this for you. Please send us a DM with your full name, email, and order ID, and we'll be happy to help.",2003889619054571708,,@lennacorona_,en,官方回应帖,TRUE,FALSE,FALSE,4,0,0,customer_service,official_post,0
2004529297365815553,@lululemon,2025-12-26T12:26:41.000Z,"We're disappointed to hear that your gear didn't land with you in time for the holidays. Send us a PM with your full name, email address, and order ID, and we'll be happy to support you further.",2004529297365815553,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004529598080692455,@lululemon,2025-12-26T12:27:53.000Z,"We're disappointed to hear that your order didn't make it to you in time for the holidays. Send us a PM with your full name, email address, and order ID, and we'll be happy to assist you further.",2004529598080692455,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004531283809173603,@lululemon,2025-12-26T12:34:35.000Z,"We definitely don't like to hear that your gear arrived with an unwanted accessory. Send us a PM with your full name, email address, and order ID and we'll be happy to share some possible next steps.",2004531283809173603,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004532904924430568,@lululemon,2025-12-26T12:41:01.000Z,"Hearing that doesn't sit well with us, Des. We'd be happy to chat about this further, and take a closer look into how we can best support. Feel free to send a DM our way on Instagram at any time to continue the conversation.",2004532904924430568,,@Deessst_,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004622996636647731,@lululemon,2025-12-26T18:39:01.000Z,"We understand that you're experiencing a hiccup with your most recent order, and we'd love to guide you in the right direction from here. Please send us a private message with your full name, email, and order ID, and we'll look into this for you.",2004622996636647731,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004660191741313217,@lululemon,2025-12-26T21:06:49.000Z,"Thanks for bringing this to our attention, Steve. We're sending you a DM now to dig into this further.",2004660191741313217,,@Deessst_,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004671507423785448,@lululemon,2025-12-26T21:51:47.000Z,"We'd love to take a closer look at this for you. When you have a minute, please send us a DM on Instagram or a private message through Facebook. Please include the full name on the order, email, and order ID, as well as the important details. We'll be watching for your message.",2004671507423785448,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004691786480943372,@lululemon,2025-12-26T23:12:21.000Z,"We'd love to take a closer look at this for you. When you have a minute, please send us a private message if you'd like to chat more.",2004691786480943372,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004750375069646978,@lululemon,2025-12-27T03:05:10.000Z,"You can send us a PM on this platform. Alternatively, you can reach out to the Guest Education Centre (GEC), and they'd be happy to support. You can find the different ways to get in touch here: https://shop.lululemon.com/en-ca/contact.",2004750375069646978,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2004902184182325419,@lululemon,2025-12-27T13:08:24.000Z,"We hear you—missing a discount at checkout is less than ideal. Please send us a private message with the Order ID, as well as the full name and email address associated with the order, and we’ll take a look.",2004902184182325419,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2005402092304023901,@lululemon,2025-12-28T22:14:52.000Z,"We hear you experienced a hiccup with an exchange, and we’d love to share a bit more insight. We offer free returns and exchanges at lululemon: https://shop.lululemon.com/help/returns-and-refunds…. If you need additional support, feel free to PM us.",2005402092304023901,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2005616721131196575,@lululemon,2025-12-29T12:27:43.000Z,"This doesn't sit well with us—for the quickest solve, visit your nearest store. Or, send us a message via Instagram or Facebook.",2005616721131196575,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2005704674696102022,@lululemon,2025-12-29T18:17:13.000Z,"We understand you’re looking for clarity on the authenticity of a phone call, and we’d love to help. When you have a moment, please send us a PM with additional details about your experience.",2005704674696102022,,,en,官方回应帖,FALSE,FALSE,FALSE,1,2,0,customer_service,official_post,0
2005706837958746410,@lululemon,2025-12-29T18:25:49.000Z,"We truly appreciate you flagging this with us—if anything else comes up or you need additional support, please know we’re just a message away.",2005706837958746410,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2005776104616042964,@lululemon,2025-12-29T23:01:03.000Z,"We're disappointed to hear you haven't received your package, and are having difficulties reaching us. If you'd like to call the Guest Education Centre, their phone number is 1.877.263.9300. You can also send us a direct message with your order details, and we can help here.",2005776104616042964,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2005784157742657687,@lululemon,2025-12-29T23:33:03.000Z,"We hear you—this doesn't sit well with us. We'd be happy to chat about this further, and take a closer look into how we can best support. Feel free to send a PM our way at any time to continue the conversation.",2005784157742657687,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,1
2006386796046045227,@lululemon,2025-12-31T15:27:43.000Z,"Hearing that doesn't sit well with us. We'd be happy to chat about this, and take a closer look into how we can best support. Whenever you have a chance, please send us a private message with your full name, email address, and order number. We'll be on the lookout for your reply.",2006386796046045227,,@namjoonballs,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2006386854166433921,@lululemon,2025-12-31T15:27:57.000Z,,2006386854166433921,,,,官方回应帖,FALSE,FALSE,FALSE,0,0,0,other,official_post,0
2006504546571575676,@lululemon,2025-12-31T23:15:37.000Z,"We hear your frustration and appreciate you sharing this feedback about the City Essentials Nano. That’s not how we want our gear to land, and we’d like to help make this right. Please send us a private message so we can take a closer look and walk you through next steps.",2006504546571575676,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2006731990285037832,@lululemon,2026-01-01T14:19:24.000Z,We'd be happy to chat about this further and take a closer look into how we can best support you. Feel free to send a DM our way at any time to continue the conversation.,2006731990285037832,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2006732464681623742,@lululemon,2026-01-01T14:21:17.000Z,We'd be happy to chat about this further and take a closer look into how we can best support you. Feel free to send a DM our way at any time to continue the conversation.,2006732464681623742,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2006843721539879049,@lululemon,2026-01-01T21:43:23.000Z,"We understand you've been patiently waiting for your package to arrive, and we'd love to lend a hand. When you have a moment, feel free to send us a private message with your full name, email address, and order ID.",2006843721539879049,,@zhyrxnx,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2006889819310534887,@lululemon,2026-01-02T00:46:33.000Z,"We love hearing new ideas. While there’s nothing to share right now, keep an eye on our website and social channels for future offers. Our shoppers are designed to be reused as part of our sustainability efforts and commitment to reducing our global impact.",2006889819310534887,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
2006904999272657037,@lululemon,2026-01-02T01:46:52.000Z,The Design team likes to keep us guessing when it comes to restocks. Keep your eyes peeled for exciting updates.,2006904999272657037,,@JoshV1013,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
2007148637143601168,@lululemon,2026-01-02T17:55:00.000Z,"We hear you, and we'd love to grant your desire—feel free to stop by your local store and we'll be happy to provide you with what you're seeking for.",2007148637143601168,,"[""@lindsey_naylor9""]",en,A-整体讨论,TRUE,FALSE,FALSE,22,4,0,customer_service,official_post,0
2007153663425544238,@lululemon,2026-01-02T18:14:59.000Z,"Your experience doesn't sit well with us, and we'd like to learn more about what happened. Please send us a private message with your name, email address, and order ID so we can dig into this.",2007153663425544238,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2007153888462549476,@lululemon,2026-01-02T18:15:52.000Z,"We'd love to look into this for you—please send us a private message with your order ID, email address, and full name so we can best assist you.",2007153888462549476,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2007277896227017194,@lululemon,2026-01-03T02:28:38.000Z,"It sounds like we missed the mark and would love to chat more about your experience. If you would like to continue the conversation, please send us a private message to chat.",2007277896227017194,,@BHMonsterUSA,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2007468510751142389,@lululemon,2026-01-03T15:06:04.000Z,"This doesn't sit well with us—we'd love to hear more about your experience and see if there's any additional insight we can provide. To chat, send us a PM:",2007468510751142389,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2007557639983726773,@lululemon,2026-01-03T21:00:14.000Z,"Receiving an open package is never fun. Please send us a private message with your full name, email, and order ID, and we’ll look into this further from there.",2007557639983726773,,,en,官方回应帖,FALSE,FALSE,FALSE,2,0,0,customer_service,official_post,0
2007941965795803622,@lululemon,2026-01-04T22:27:25.000Z,"We understand you’re seeing a price discrepancy on your end, and we'd love to lend a hand. When you have a moment, feel free to send us a PM with your full name, email address, and order ID.",2007941965795803622,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2008151951457071137,@lululemon,2026-01-05T12:21:49.000Z,"Thanks for sharing this feedback. We recommend cleaning your mat with a gentle cleanser and storing it out of direct sunlight, which can help with grip. If you’d like to chat more, feel free to send us a private message.",2008151951457071137,,"[""@Sanjay_Trime""]",en,A-整体讨论,TRUE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2008246204325589433,@lululemon,2026-01-05T18:36:21.000Z,We've spotted your PM and we'll be responding shortly.,2008246204325589433,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2008293722488996200,@lululemon,2026-01-05T21:45:10.000Z,Our Design team loves a good surprise—stay tuned to our website to see which of your favourite styles make a comeback.,2008293722488996200,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,product_promotion,official_post,0
2008296304322244947,@lululemon,2026-01-05T21:55:25.000Z,We love to hear it—and we'll be sure to pass the lululemon love along to our friends in Edmonton.,2008296304322244947,,"[""@emtd44""]",en,A-整体讨论,TRUE,FALSE,FALSE,0,0,0,community_engagement,official_post,0
2008349094360871117,@lululemon,2026-01-06T01:25:12.000Z,We cannot wait to cheer you on.,2008349094360871117,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,community_engagement,official_post,0
2008361045732323782,@lululemon,2026-01-06T02:12:41.000Z,"This isn't how we want to leave you. Send us a PM with your full name, email address, and order ID so that we can take a closer look.",2008361045732323782,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2008516383555133765,@lululemon,2026-01-06T12:29:56.000Z,"This certainly isn't what we like to hear. When you have a moment, send us a direct message with your full name, email address, and order ID. We're more than happy to continue the conversation with you there.",2008516383555133765,,"[""@jasonhibono""]",en,A-整体讨论,TRUE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2008601690627600617,@lululemon,2026-01-06T18:08:55.000Z,"We understand you’re experiencing a hiccup with your most recent order, and we'd love to guide you in the right direction from here. If you need any support processing a refund, feel free to send us a private message with your full name, email address, and order ID.",2008601690627600617,,@ErikaaLauren,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2008666764909879345,@lululemon,2026-01-06T22:27:30.000Z,This belongs in a gallery and a hall of fame.,2008666764909879345,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,community_engagement,official_post,0
2008911808661467176,@lululemon,2026-01-07T14:41:13.000Z,"This definitely isn't what we like to hear. Send us a PM with your full name, email address, and order ID, and we'll be happy to look into your order further.",2008911808661467176,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2008940860394627552,@lululemon,2026-01-07T16:36:40.000Z,"We'd like to start the process over, Erica. When you have a chance, send us the information we mentioned above, and we're happy to take a deeper dive for you. We'll continue the conversation with you there.",2008940860394627552,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2009035371540033921,@lululemon,2026-01-07T22:52:13.000Z,We understand your order has arrived with the security tags attached and this definitely isn't ideal. Please send us a private message so we can support you from there.,2009035371540033921,,,en,官方回应帖,FALSE,FALSE,FALSE,2,0,0,customer_service,official_post,0
2009683167805157765,@lululemon,2026-01-09T17:46:19.000Z,"We hear you're looking for support on wash and care—to learn more, visit our Product Wash and Care page: https://shop.lululemon.com/help/products-and-sizing/wash-and-care?msockid=2d16b04257316983341fa63c564a685f…. Or, send us a PM to chat: https://x.com/messages/compose?recipient_id=16252784…",2009683167805157765,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2009691059702640766,@lululemon,2026-01-09T18:17:41.000Z,"We’d be happy to chat about this further and take a closer look at how we can best support. Feel free to Send us a PM with your name, order ID, and email address, so we can dig into this further.",2009691059702640766,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2009738860381778000,@lululemon,2026-01-09T21:27:38.000Z,"We understand that it hasn't been the connection you know and love and we'd be more than happy to lend a hand. Whenever you've got the chance, please send a DM our way with your full name, order ID, email address, as well as sharing how we can support.",2009738860381778000,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2009967552374694156,@lululemon,2026-01-10T12:36:22.000Z,Imagine a bed for your feet.,2009967552374694156,,,en,官方回应帖,FALSE,FALSE,FALSE,2,1,0,product_promotion,official_post,0
2010172948372697312,@lululemon,2026-01-11T02:12:32.000Z,The waiting game is the hardest part.,2010172948372697312,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,1,brand_story,official_post,0
2010344644887056644,@lululemon,2026-01-11T13:34:48.000Z,"This isn't how we want to leave you. Send us a DM with your full name, email address, and order ID, so we can take a closer look an provide you with some support.",2010344644887056644,,@CooperPhil90325,en,官方回应帖,TRUE,FALSE,FALSE,1,1,1,customer_service,official_post,0
2010482178153669058,@lululemon,2026-01-11T22:41:18.000Z,"We hear you—this doesn't sit well with us. We'd be happy to chat about this further, and take a closer look into how we can best support. Feel free to send a PM our way at any time to continue the conversation.",2010482178153669058,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2010505887983731094,@lululemon,2026-01-12T00:15:31.000Z,"Our Design team typically keeps this information a surprise, so we never know which items will make a comeback on our virtual shelves. We encourage you to stay tuned to our website and sign up for our product notifications for new releases here: https://shop.lululemon.com/help/account/email-signup….",2010505887983731094,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2010692389896331440,@lululemon,2026-01-12T12:36:37.000Z,We like your taste. You can shop the Cotton Fleece Oversized Crew SLNSH Collection here: https://shop.lululemon.com/p/mens-jackets-and-hoodies-hoodies/Cotton-Fleece-Oversized-Crew-SLNSH-Collection-MD/_/prod20003478?color=71102….,2010692389896331440,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,product_promotion,official_post,0
2010822104984535055,@lululemon,2026-01-12T21:12:03.000Z,The answer you seek is just a click away: https://shop.lululemon.com/story/lululemon-and-fanatics?searchrd=true&searchterm=NFL….,2010822104984535055,,,en,官方回应帖,FALSE,FALSE,FALSE,2,2,0,product_promotion,official_post,0
2011250007115182193,@lululemon,2026-01-14T01:32:23.000Z,"We're sorry to hear that your experience was less than ideal. We'd love to look into this more for you. When you have a moment, if you could send us a PM with your full name, email address and a photo of the receipt. Once we have that, we can go from there.",2011250007115182193,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2011496964744233123,@lululemon,2026-01-14T17:53:42.000Z,We really appreciate you taking the time to share your experience. We’d love to connect directly to better understand what happened and see how we can support you. Send us a DM so we can chat further.,2011496964744233123,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2011567709730062501,@lululemon,2026-01-14T22:34:49.000Z,"We're disappointed to hear your gear still has the security sensor—definitely not the ideal accessory. Please send us a direct message with your full name, email address and order ID, so we can look into making things right.",2011567709730062501,,,en,官方回应帖,FALSE,FALSE,FALSE,3,0,0,customer_service,official_post,0
2011610131453395295,@lululemon,2026-01-15T01:23:23.000Z,"We'd love to dig into this. When you have some space, please feel free to send us a PM with your full name, email, and order ID.",2011610131453395295,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2011784026965884995,@lululemon,2026-01-15T12:54:23.000Z,"The Triple-Zip Backpack 28L Tech Canvas is a little larger than the one you've mentioned here and is quite versatile. Send us a private message, and we'll help you find the right backpack for your needs.",2011784026965884995,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2012617015979372830,@lululemon,2026-01-17T20:04:23.000Z,"This isn't the experience we want you to have, and we'd love to see how we can support. Please send a private message our way with your full name, email address, and order ID so we can get the ball rolling.",2012617015979372830,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2012862954421809610,@lululemon,2026-01-18T12:21:40.000Z,"The Team Canada Collection is currently available at lululemon stores and online throughout Canada only, but you never know what our Design team has up their sleeves to expand this reach.",2012862954421809610,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
2012916291368255820,@lululemon,2026-01-18T15:53:36.000Z,This definitely isn't what we like to hear. Send us a PM and we'll be happy to support you further.,2012916291368255820,,@tinselhag,en,官方回应帖,TRUE,FALSE,FALSE,3,1,0,customer_service,official_post,0
2012944427631702418,@lululemon,2026-01-18T17:45:24.000Z,We're still keeping an eye out for your private message—we'd love to lend a hand with your gear.,2012944427631702418,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2013442822121365537,@lululemon,2026-01-20T02:45:51.000Z,"We’re disappointed to hear your return experience wasn’t a great one, as this isn’t the standard we aim for. If you’d like to continue the conversation, please feel free to send us a PM with more details.",2013442822121365537,,,en,官方回应帖,FALSE,FALSE,FALSE,4,1,0,customer_service,official_post,0
2013708429593059578,@lululemon,2026-01-20T20:21:17.000Z,"This isn't what we like to hear. Send us a PM with your full name, email address, and a photo of the gift card when you have a moment, and we'd be happy to support with this.",2013708429593059578,,,en,官方回应帖,FALSE,FALSE,FALSE,1,2,0,customer_service,official_post,0
2013722370448708068,@lululemon,2026-01-20T21:16:40.000Z,"This certainly isn't what we like to hear. We'd be happy to chat about this further, and look into how we can best support. To further this conversation, please send us a direct message with your full name, order ID, and email address. We'll be on the lookout for your reply.",2013722370448708068,,@elliemayoliver,en,官方回应帖,TRUE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2013722396172411260,@lululemon,2026-01-20T21:16:47.000Z,,2013722396172411260,,@elliemayoliver,,官方回应帖,TRUE,FALSE,FALSE,0,0,0,other,official_post,0
2014828866083471390,@lululemon,2026-01-23T22:33:30.000Z,Good call.,2014828866083471390,,,en,官方回应帖,FALSE,FALSE,FALSE,2,0,0,other,official_post,0
2014831975325192483,@lululemon,2026-01-23T22:45:51.000Z,"This isn't the experience we want for you. We'd be happy to chat about this further and take a closer look into how we can best support. Please feel free to send us a PM with your full name, email, and phone number to continue the conversation there.",2014831975325192483,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2016169483241713921,@lululemon,2026-01-27T15:20:38.000Z,"This isn't what we like to hear—while we don't have interchangeable pieces for our keychains, feel free to check out our Quality Promise: https://shop.lululemon.com/help/quality-promise…. You're also welcome to send us a PM to explore other options: https://x.com/messages/compose?recipient_id=16252784….",2016169483241713921,,@deskenkade,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2016358113293828564,@lululemon,2026-01-28T03:50:10.000Z,This doesn't sit well with us. We'd be happy to chat about this further and take a closer look into how we can best support you. Feel free to send a DM our way at any time to continue the conversation.,2016358113293828564,,,en,官方回应帖,FALSE,FALSE,FALSE,0,2,0,customer_service,official_post,0
2016488415597093277,@lululemon,2026-01-28T12:27:57.000Z,"Hi there, We understand you've experienced some issues with a recent order you've placed and would love to learn more. When you have a moment, please send us a direct message with your full name, email address, and order ID. Best, -Meg",2016488415597093277,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2016657441082266026,@lululemon,2026-01-28T23:39:36.000Z,We've got heart eyes for our Unisex Daily Essential Crew Socks Heart too. The best way to up to date with our restocks is to keep a close eye on our website and socials.,2016657441082266026,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
2016676410266702084,@lululemon,2026-01-29T00:54:58.000Z,"This isn't how we want to leave you, Heidi. Send us a DM, so we can chat about your options.",2016676410266702084,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2016944825652887862,@lululemon,2026-01-29T18:41:34.000Z,"Great question—our Design team likes to keep us on our toes for when we can expect gear to be restocked. We encourage you to stay tuned to the website for restock updates. In the meantime, we'll be sure to share this feedback with our Design team.",2016944825652887862,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
