comment_id,parent_id,depth,name,is_creator,content,created_at,url,raw
546777,,0,Thomas_Allraum,no,The demo video was going to be posted a month ago and still nothing?,2016-03-05T02:13:52Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 2533721, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 546777, ""commentThreadID"": 30157, ""createdAt"": ""2016-03-05T02:13:52Z"", ""editedAt"": ""2016-03-05T02:13:52Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""The demo video was going to be posted a month ago and still nothing?"", ""userComment"": null}"
546776,,0,,no,"Hi, I'm one of the individuals who invested in this first campaign. We're more than 2 years later and would like to get refunded. What's the process to obtain the refund please?",2016-03-04T09:41:35Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 5302322, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 546776, ""commentThreadID"": 30157, ""createdAt"": ""2016-03-04T09:41:35Z"", ""editedAt"": ""2016-03-04T09:41:35Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hi,\nI'm one of the individuals who invested in this first campaign.\nWe're more than 2 years later and would like to get refunded.\nWhat's the process to obtain the refund please?"", ""userComment"": null}"
546775,,0,Pierre_Dr Guillaume,no,Hi until now I did not have received anything....  can you please inform me ... if I get the retriever .. or if I lost the money?,2016-01-13T19:05:10Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 4234908, ""authorType"": 0, ""children"": [{""authorID"": 2775796, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 546807, ""commentThreadID"": 30157, ""createdAt"": ""2016-01-16T15:48:41Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 546775, ""pinnedAt"": null, ""text"": ""You will receive your Retrievor eventually. We have completed prototype development and have 3 functioning one's. So, the Retrievor is now ready to be manufactured. The challenge now is to find the capital to do so."", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 546775, ""commentThreadID"": 30157, ""createdAt"": ""2016-01-13T19:05:10Z"", ""editedAt"": ""2016-01-13T19:05:10Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hi until now I did not have received anything....  can you please inform me ... if I get the retriever .. or if I lost the money?"", ""userComment"": null}"
546807,546775,1,RETRIEVOR_GPS,yes,"You will receive your Retrievor eventually. We have completed prototype development and have 3 functioning one's. So, the Retrievor is now ready to be manufactured. The challenge now is to find the capital to do so.",2016-01-16T15:48:41Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 2775796, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 546807, ""commentThreadID"": 30157, ""createdAt"": ""2016-01-16T15:48:41Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 546775, ""pinnedAt"": null, ""text"": ""You will receive your Retrievor eventually. We have completed prototype development and have 3 functioning one's. So, the Retrievor is now ready to be manufactured. The challenge now is to find the capital to do so."", ""userComment"": null}"
546774,,0,Alessio_Pinamonti,no,A breakthrough is something big and important! :-) I have a question for the shipment of Retrievor! I changed the address of my company.  Who can I communicate the new shipping address of Retrievor? Thanks a lot!,2015-10-19T14:42:32Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 4826869, ""authorType"": 0, ""children"": [{""authorID"": 2775796, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 546805, ""commentThreadID"": 30157, ""createdAt"": ""2015-10-29T20:56:48Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 546774, ""pinnedAt"": null, ""text"": ""Hi Allesio,\n\nApologies for missing your comment. You can send your change of address to sales@retrievor.com. Be sure to include your initial pre-order information - email address used, method of payment etc."", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 546774, ""commentThreadID"": 30157, ""createdAt"": ""2015-10-19T14:42:32Z"", ""editedAt"": ""2015-10-19T14:42:32Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""A breakthrough is something big and important! :-)\nI have a question for the shipment of Retrievor!\nI changed the address of my company. \nWho can I communicate the new shipping address of Retrievor?\nThanks a lot!"", ""userComment"": null}"
546805,546774,1,RETRIEVOR_GPS,yes,"Hi Allesio,  Apologies for missing your comment. You can send your change of address to sales@retrievor.com. Be sure to include your initial pre-order information - email address used, method of payment etc.",2015-10-29T20:56:48Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 2775796, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 546805, ""commentThreadID"": 30157, ""createdAt"": ""2015-10-29T20:56:48Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 546774, ""pinnedAt"": null, ""text"": ""Hi Allesio,\n\nApologies for missing your comment. You can send your change of address to sales@retrievor.com. Be sure to include your initial pre-order information - email address used, method of payment etc."", ""userComment"": null}"
546773,,0,,no,I keep forgetting about the existence of this project. I just scrolled through and saw the last time I'd posted a comment after remembering 5 months ago. If this ever arrives it will be next to useless. Australia won't have a GSM network by the end of next year. Did the people who backed the original campaign for a t-shirt ever get them? Wear them proudly and ironically (assuming they were delivered).,2015-10-13T13:51:56Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 4937292, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 546773, ""commentThreadID"": 30157, ""createdAt"": ""2015-10-13T13:51:56Z"", ""editedAt"": ""2015-10-13T13:51:56Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""I keep forgetting about the existence of this project. I just scrolled through and saw the last time I'd posted a comment after remembering 5 months ago. If this ever arrives it will be next to useless. Australia won't have a GSM network by the end of next year.\nDid the people who backed the original campaign for a t-shirt ever get them? Wear them proudly and ironically (assuming they were delivered)."", ""userComment"": null}"
546772,,0,MagicNinjaX,no,"It is September now. And still waiting for the news that should be wrote on ""next monday"" 12 days ago.",2015-09-02T21:53:16Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 3628169, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 546772, ""commentThreadID"": 30157, ""createdAt"": ""2015-09-02T21:53:16Z"", ""editedAt"": ""2015-09-02T21:53:16Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""It is September now.\nAnd still waiting for the news that should be wrote on \""next monday\"" 12 days ago."", ""userComment"": null}"
546771,,0,,no,It is August!!!,2015-08-09T04:38:33Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 2617031, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 546771, ""commentThreadID"": 30157, ""createdAt"": ""2015-08-09T04:38:33Z"", ""editedAt"": ""2015-08-09T04:38:33Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""It is August!!!"", ""userComment"": null}"
546768,,0,RETRIEVOR_GPS,yes,"Hi Laurant  We were forwarded this e-mail from the campaign owner   Re: New comment for ‘Smart Tracker 2: Track anything, anytime, anywhere’ Julien Scherer  Add to contacts  7/08/15    julien.scherer.swt@gmail.com Hello,  Yes we have the same manufacturer and YES they produce OUR design... is it so complicate?  All your comments related to you have been deleted.  Stop to spam our campaign, if you want product specifications and details we will it to you in private.  Best regards.  Julien Scherer",2015-07-09T11:32:25Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 2775796, ""authorType"": 1, ""children"": [{""authorID"": 2775796, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 546806, ""commentThreadID"": 30157, ""createdAt"": ""2015-11-10T16:14:56Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 546768, ""pinnedAt"": null, ""text"": ""Have you seen what is going on on the Smart Tracker 2 campaign comments. It is and always was a scam. This is why we tried to warn people."", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 546768, ""commentThreadID"": 30157, ""createdAt"": ""2015-07-09T11:32:25Z"", ""editedAt"": ""2015-07-09T11:32:25Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hi Laurant\n\nWe were forwarded this e-mail from the campaign owner\n\n\nRe: New comment for ‘Smart Tracker 2: Track anything, anytime, anywhere’\nJulien Scherer  Add to contacts  7/08/15   \njulien.scherer.swt@gmail.com\nHello,\n\nYes we have the same manufacturer and YES they produce OUR design... is it so complicate?\n\nAll your comments related to you have been deleted.\n\nStop to spam our campaign, if you want product specifications and details we will it to you in private.\n\nBest regards.\n\nJulien Scherer"", ""userComment"": null}"
546806,546768,1,RETRIEVOR_GPS,yes,Have you seen what is going on on the Smart Tracker 2 campaign comments. It is and always was a scam. This is why we tried to warn people.,2015-11-10T16:14:56Z,https://www.indiegogo.com//projects/retrievor-self-charging-gps-tracking#/,"{""authorID"": 2775796, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 546806, ""commentThreadID"": 30157, ""createdAt"": ""2015-11-10T16:14:56Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 546768, ""pinnedAt"": null, ""text"": ""Have you seen what is going on on the Smart Tracker 2 campaign comments. It is and always was a scam. This is why we tried to warn people."", ""userComment"": null}"
