comment_id,parent_id,depth,name,is_creator,content,created_at,url,raw
3843833,,0,BEST_Pictures,no,"Hello everybody. Can someone please help me and tell me the best way to calibrate the Sigma Art 18-35mm / Nucleus N with it, since this lens has no stops. Maybe someone can give me / us a tutorial for it. I would also like to attach the AFX adapter upside down under the matte box on the front. Does that work too? Many Thanks! Stay healthy!",2021-05-15T16:22:09Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24840213, ""authorType"": 0, ""children"": [{""authorID"": 24840213, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843896, ""commentThreadID"": 220961, ""createdAt"": ""2021-05-15T17:27:23Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843833, ""pinnedAt"": null, ""text"": ""CDA-Tek responded via email. We talk there... Thank you! :-)"", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 3843833, ""commentThreadID"": 220961, ""createdAt"": ""2021-05-15T16:22:09Z"", ""editedAt"": ""2021-05-15T16:22:09Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hello everybody. Can someone please help me and tell me the best way to calibrate the Sigma Art 18-35mm / Nucleus N with it, since this lens has no stops. Maybe someone can give me / us a tutorial for it. I would also like to attach the AFX adapter upside down under the matte box on the front. Does that work too? Many Thanks! Stay healthy!"", ""userComment"": null}"
3843896,3843833,1,BEST_Pictures,no,CDA-Tek responded via email. We talk there... Thank you! :-),2021-05-15T17:27:23Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24840213, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843896, ""commentThreadID"": 220961, ""createdAt"": ""2021-05-15T17:27:23Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843833, ""pinnedAt"": null, ""text"": ""CDA-Tek responded via email. We talk there... Thank you! :-)"", ""userComment"": null}"
3843832,,0,Antonio_Barrientos,no,I am happy with my AFX unit and my R1 controller. They work properly and meet my expectations. Thank you.,2021-05-04T17:54:33Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24107013, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 3843832, ""commentThreadID"": 220961, ""createdAt"": ""2021-05-04T17:54:33Z"", ""editedAt"": ""2021-05-06T18:54:02Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""I am happy with my AFX unit and my R1 controller. They work properly and meet my expectations. Thank you."", ""userComment"": null}"
3843831,,0,,no,"Is anyone in the USA looking to purchase the AFX? I received my preorder 2 weeks ago, but I no longer own the Blackmagic camera.",2021-04-30T15:03:19Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24686669, ""authorType"": 0, ""children"": [{""authorID"": 24686669, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843895, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-30T19:27:30Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843831, ""pinnedAt"": null, ""text"": ""Here is the ebay link if anyone is interested:\nhttp://ebay.us/Yz5ECc?cmpnId=5338273189"", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 3843831, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-30T15:03:19Z"", ""editedAt"": ""2021-04-30T15:03:19Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 3, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Is anyone in the USA looking to purchase the AFX? I received my preorder 2 weeks ago, but I no longer own the Blackmagic camera."", ""userComment"": null}"
3843895,3843831,1,,no,Here is the ebay link if anyone is interested: http://ebay.us/Yz5ECc?cmpnId=5338273189,2021-04-30T19:27:30Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24686669, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843895, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-30T19:27:30Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843831, ""pinnedAt"": null, ""text"": ""Here is the ebay link if anyone is interested:\nhttp://ebay.us/Yz5ECc?cmpnId=5338273189"", ""userComment"": null}"
3843830,,0,Koji_Onose,no,I'm using BMPCC 6K Pro. Neither PBC nor AFX seems to currently support 6K Pro. Do you have any plans to support it in the future?,2021-04-27T07:51:23Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 19236070, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 3843830, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-27T07:51:23Z"", ""editedAt"": ""2021-04-27T07:51:23Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 2, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""I'm using BMPCC 6K Pro. Neither PBC nor AFX seems to currently support 6K Pro. Do you have any plans to support it in the future?"", ""userComment"": null}"
3843829,,0,Carlos_Raoul,no,I'd like to put the afx upside down to relocate it between my grips.  Does it work upside down and is there a way to flip the display?  thx,2021-04-26T04:31:37Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 83930, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 3843829, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-26T04:31:37Z"", ""editedAt"": ""2021-04-26T04:31:37Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""I'd like to put the afx upside down to relocate it between my grips.  Does it work upside down and is there a way to flip the display?  thx"", ""userComment"": null}"
3843828,,0,Carlos_Raoul,no,what kind of cable is the motor interface cable?  I want to buy a right angle version of it.  thanks,2021-04-26T04:07:07Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 83930, ""authorType"": 0, ""children"": [{""authorID"": 83930, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843890, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-26T04:08:51Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843828, ""pinnedAt"": null, ""text"": ""nevermind i found it... 4 pole :/"", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 3843828, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-26T04:07:07Z"", ""editedAt"": ""2021-04-26T04:07:07Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""what kind of cable is the motor interface cable?  I want to buy a right angle version of it.  thanks"", ""userComment"": null}"
3843890,3843828,1,Carlos_Raoul,no,nevermind i found it... 4 pole :/,2021-04-26T04:08:51Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 83930, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843890, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-26T04:08:51Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843828, ""pinnedAt"": null, ""text"": ""nevermind i found it... 4 pole :/"", ""userComment"": null}"
3843827,,0,Ben_Halford_25c7,no,"Yikes, so an update about shipping but no reply as to why all these units are rattling and failing?",2021-04-23T12:31:07Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24516409, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 3843827, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-23T12:31:07Z"", ""editedAt"": ""2021-04-23T12:31:07Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 1, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Yikes, so an update about shipping but no reply as to why all these units are rattling and failing?"", ""userComment"": null}"
3843826,,0,Istvan_Sandor_7d88,no,"Still no package, Still not even have a tracking number :-( whats going in here? Very dissapointed atm",2021-04-23T11:45:02Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 19118469, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 3843826, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-23T11:45:02Z"", ""editedAt"": ""2021-04-23T11:45:02Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 1, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Still no package, Still not even have a tracking number :-( whats going in here? Very dissapointed atm"", ""userComment"": null}"
3843825,,0,Ian_Pena,no,"Hello, I'm not sure if my unit was damaged during shipping, but right out the box the components inside were rattling. I have everything set up but the unit randomly comes back with a lidar failed message, I was wondering if you guys could help me out. Thank you.",2021-04-21T18:27:13Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24683026, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 3843825, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-21T18:27:13Z"", ""editedAt"": ""2021-04-21T18:27:13Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hello, I'm not sure if my unit was damaged during shipping, but right out the box the components inside were rattling. I have everything set up but the unit randomly comes back with a lidar failed message, I was wondering if you guys could help me out. Thank you."", ""userComment"": null}"
3843824,,0,Ben_Halford_25c7,no,"Jonathan, in the same boat. Word of advice for UPS, they are now very unreliable at giving out the invoice for imports. If we do end of paying charges, my advice would not to pay them before delivery and get the invoice from the delivery driver's hand. Then simply go and pay charges over the phone and they'll either come back later and deliver or come back the next day, small price to pay to be able to claim that money back IMO.",2021-04-21T11:52:36Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24516409, ""authorType"": 0, ""children"": [{""authorID"": 24516409, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843887, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-23T07:52:33Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843824, ""pinnedAt"": null, ""text"": ""Jonathan, makes sense. Does yours keep saying delayed? "", ""userComment"": null}, {""authorID"": 24516409, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843891, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-26T13:19:47Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843824, ""pinnedAt"": null, ""text"": ""Mine's still in Spain, I could walk faster. "", ""userComment"": null}, {""authorID"": 24516409, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843894, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-27T10:05:35Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843824, ""pinnedAt"": null, ""text"": ""Mine has also now gone through France, must be on the same truck. "", ""userComment"": null}], ""childrenTotalCount"": 4, ""commentID"": 3843824, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-21T11:52:36Z"", ""editedAt"": ""2021-04-21T11:52:36Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 1, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Jonathan, in the same boat. Word of advice for UPS, they are now very unreliable at giving out the invoice for imports. If we do end of paying charges, my advice would not to pay them before delivery and get the invoice from the delivery driver's hand. Then simply go and pay charges over the phone and they'll either come back later and deliver or come back the next day, small price to pay to be able to claim that money back IMO."", ""userComment"": null}"
3843887,3843824,1,Ben_Halford_25c7,no,"Jonathan, makes sense. Does yours keep saying delayed? ",2021-04-23T07:52:33Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24516409, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843887, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-23T07:52:33Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843824, ""pinnedAt"": null, ""text"": ""Jonathan, makes sense. Does yours keep saying delayed? "", ""userComment"": null}"
3843891,3843824,1,Ben_Halford_25c7,no,"Mine's still in Spain, I could walk faster. ",2021-04-26T13:19:47Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24516409, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843891, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-26T13:19:47Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843824, ""pinnedAt"": null, ""text"": ""Mine's still in Spain, I could walk faster. "", ""userComment"": null}"
3843894,3843824,1,Ben_Halford_25c7,no,"Mine has also now gone through France, must be on the same truck. ",2021-04-27T10:05:35Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24516409, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843894, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-27T10:05:35Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843824, ""pinnedAt"": null, ""text"": ""Mine has also now gone through France, must be on the same truck. "", ""userComment"": null}"
3843885,3843824,1,Ben_Halford_25c7,no,"Jonathan Statt, mine was £75? Unit and motor cable. But like I said, DO NOT PAY before delivery. ",2021-04-22T19:49:58Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 24516409, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 3843885, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-22T19:49:58Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843824, ""pinnedAt"": null, ""text"": ""Jonathan Statt, mine was £75? Unit and motor cable. But like I said, DO NOT PAY before delivery. "", ""userComment"": null}"
3843823,,0,Jonathan_Statt,no,Anyone in UK received theirs yet? I was surprised when they chose UPS rather than DHL as UPS is a mess with Brexit. So unsurprisingly I now see Delay due to clearance issues in the tracking and it hasn't left Spain.,2021-04-21T09:22:03Z,https://www.indiegogo.com//projects/afx-autofocus-adapter#/,"{""authorID"": 18037947, ""authorType"": 0, ""children"": [{""authorID"": 18037947, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843889, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-24T08:37:18Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843823, ""pinnedAt"": null, ""text"": ""Finally it's on the move! But there could be further delays if it goes via Germany and when it reaches the UK. Don't be surprised if you see a Held in Warehouse status. UPS are struggling to reduce the backlog"", ""userComment"": null}, {""authorID"": 18037947, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843892, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-26T20:17:03Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843823, ""pinnedAt"": null, ""text"": ""Mine got to Madrid where it sat all weekend. Left Madrid this morning.  I hope it's on the 24 hr run to the UK at this point ...or where will it stop next!!"", ""userComment"": null}, {""authorID"": 18037947, ""authorType"": 0, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 3843893, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-27T08:17:53Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 3843823, ""pinnedAt"": null, ""text"": ""Ben, my package passed through the middle of France in the early hours. Hope yours is moving too."", ""userComment"": null}], ""childrenTotalCount"": 6, ""commentID"": 3843823, ""commentThreadID"": 220961, ""createdAt"": ""2021-04-21T09:22:03Z"", ""editedAt"": ""2021-04-21T09:22:03Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Anyone in UK received theirs yet? I was surprised when they chose UPS rather than DHL as UPS is a mess with Brexit. So unsurprisingly I now see Delay due to clearance issues in the tracking and it hasn't left Spain."", ""userComment"": null}"
